index,value,anomaly_score
0,-1.7794890403747559,4.291534423828125e-06
1,-1.8496229648590088,4.450480446394067e-06
2,-1.789355993270874,4.437235020304797e-06
3,-1.8344229459762573,4.470348358154297e-06
4,-1.789355993270874,4.414717295730952e-06
5,-1.8296229839324951,4.410743713378906e-06
6,-1.789355993270874,4.413581791595789e-06
7,-1.8394900560379028,4.423161499289563e-06
8,-1.789355993270874,4.421781795826973e-06
9,-1.8394900560379028,4.4008093027514406e-06
10,-1.8045560121536255,4.374619493319187e-06
11,-1.8296229839324951,4.375974185677478e-06
12,-1.7794890403747559,4.367950623418437e-06
13,-1.8296229839324951,4.380941390991211e-06
14,-1.8045560121536255,4.369682756077964e-06
15,-1.8245559930801392,4.369765520095825e-06
16,-1.7794890403747559,4.356982572062407e-06
17,-1.8194890022277832,4.3610730244836304e-06
18,-1.8096230030059814,4.34800176662975e-06
19,-1.8496229648590088,4.363059815659653e-06
20,-1.7744220495224,4.355869350547437e-06
21,-1.8194890022277832,4.369201178633375e-06
22,-1.8045560121536255,4.362369054433657e-06
23,-1.8296229839324951,4.376802280603442e-06
24,-1.789355993270874,4.371007435111096e-06
25,-1.8344229459762573,4.373299816506915e-06
26,-1.7944220304489136,4.349667506176047e-06
27,-1.8546899557113647,4.353977601567749e-06
28,-1.7994890213012695,4.347028607298853e-06
29,-1.8096230030059814,4.3438540160423145e-06
30,-1.7994890213012695,4.319734671298647e-06
31,-1.8445559740066528,4.3169902710360475e-06
32,-1.8394900560379028,4.316219019528944e-06
33,-1.8144229650497437,4.340620307630161e-06
34,-1.8194890022277832,4.354544671514304e-06
35,-1.8045560121536255,4.371559043647721e-06
36,-1.789355993270874,4.369932867120951e-06
37,-1.8546899557113647,4.377281129563926e-06
38,-1.8045560121536255,4.377629920782056e-06
39,-1.8194890022277832,4.385908141557593e-06
40,-1.7845560312271118,4.3836066652147565e-06
41,-1.8344229459762573,4.390875346871326e-06
42,-1.8144229650497437,4.383020495879464e-06
43,-1.8045560121536255,4.375522621558048e-06
44,-1.789355993270874,4.3665918383339886e-06
45,-1.8344229459762573,4.36971140516107e-06
46,-1.8096230030059814,4.379461643111426e-06
47,-1.8344229459762573,4.402465037856018e-06
48,-1.8245559930801392,4.492649168241769e-06
49,-1.8245559930801392,4.727045507024741e-06
50,-1.7642890214920044,5.207030426390702e-06
51,-1.8194890022277832,6.120556463429239e-06
52,-1.7845560312271118,7.588908374600578e-06
53,-1.8296229839324951,9.6478570412728e-06
54,-1.789355993270874,1.2759005585394334e-05
55,-1.769355058670044,1.7736994777806103e-05
56,-1.1784149408340454,2.464808858348988e-05
57,-0.3018699884414673,3.241876038373448e-05
58,-0.05146700143814087,4.000818444183096e-05
59,0.18880200386047363,4.701945363194682e-05
60,0.4994730055332184,5.3471554565476254e-05
61,0.5194730162620544,6.0278882301645353e-05
62,0.6896089911460876,6.886480696266517e-05
63,0.8200100064277649,7.652305066585541e-05
64,1.2154819965362549,8.452580368611962e-05
65,1.4410849809646606,9.274542389903218e-05
66,1.6162869930267334,0.00010133264004252851
67,1.70135498046875,0.00011000680387951434
68,1.7365549802780151,0.00011858156358357519
69,1.7765560150146484,0.000127411462017335
70,1.8616230487823486,0.00013562686217483133
71,1.8314900398254395,0.0001446877868147567
72,1.8314900398254395,0.00015441251161973923
73,1.8114889860153198,0.00016379947192035615
74,1.846690058708191,0.00017267598013859242
75,1.8616230487823486,0.00018289189029019326
76,1.8816239833831787,0.0001931688457261771
77,1.8266890048980713,0.00020132870122324675
78,1.8416229486465454,0.00021067778288852423
79,1.7664220333099365,0.00021924599423073232
80,1.8165559768676758,0.00022808343055658042
81,1.7864220142364502,0.00023562490241602063
82,1.8216229677200317,0.0002422576944809407
83,1.7616219520568848,0.0002495038788765669
84,1.8066890239715576,0.0002545001625549048
85,1.7314879894256592,0.0002593966491986066
86,1.7864220142364502,0.0002616283018141985
87,1.7413549423217773,0.0002645423519425094
88,1.781622052192688,0.0002676326548680663
89,1.781622052192688,0.00027102563763037324
90,1.7864220142364502,0.00027348793810233474
91,1.7664220333099365,0.0002779999631457031
92,1.7914890050888062,0.00028143348754383624
93,1.7514890432357788,0.0002874905476346612
94,1.7765560150146484,0.00029446242842823267
95,1.7565549612045288,0.00030314610921777785
96,1.8066890239715576,0.0003084761556237936
97,1.7264219522476196,0.00031437617144547403
98,1.7864220142364502,0.0003209575661458075
99,1.7264219522476196,0.00032630504574626684
100,1.7616219520568848,0.0003346129960846156
101,1.7114880084991455,0.0003419438435230404
102,1.7864220142364502,0.0003497592988424003
103,1.7213549613952637,0.0003619627677835524
104,1.7413549423217773,0.0003713350452017039
105,1.7064210176467896,0.00038273754762485623
106,1.7714890241622925,0.00039298529736697674
107,1.7213549613952637,0.0004018046602141112
108,1.7464220523834229,0.000414687383454293
109,1.7413549423217773,0.0004235473461449146
110,1.7365549802780151,0.0004333010583650321
111,1.6914880275726318,0.0004440280026756227
112,1.7565549612045288,0.0004528929712250829
113,1.68135404586792,0.00046749215107411146
114,1.7565549612045288,0.0004814163548871875
115,1.7064210176467896,0.0004991089226678014
116,1.7765560150146484,0.0005180771113373339
117,1.7264219522476196,0.000536660198122263
118,1.536018967628479,0.0005562694277614355
119,0.6797419786453247,0.0005774865276180208
120,0.16373500227928162,0.000606091576628387
121,-0.09653499722480774,0.0006352892378345132
122,-0.3520039916038513,0.0006770415930077434
123,-0.592540979385376,0.0007424516370519996
124,-0.6525409817695618,0.0008158725104294717
125,-0.8229439854621887,0.0009249754366464913
126,-1.0232130289077759,0.0010978520149365067
127,-1.4138840436935425,0.0011623387690633535
128,-1.558953046798706,0.0011806500842794776
129,-1.714421033859253,0.00118747737724334
130,-1.7493549585342407,0.0011920244432985783
131,-1.8245559930801392,0.0011969812912866473
132,-1.8394900560379028,0.0012021941365674138
133,-1.8997570276260376,0.001207474386319518
134,-1.8696229457855225,0.0012125670909881592
135,-1.8946900367736816,0.0012192069552838802
136,-1.889623999595642,0.001227636937983334
137,-1.949623942375183,0.0012379048857837915
138,-1.9245569705963135,0.0012446381151676178
139,-1.949623942375183,0.001248481567017734
140,-1.889623999595642,0.0012476072879508138
141,-1.8946900367736816,0.0012462410377338529
142,-1.874690055847168,0.0012437416007742286
143,-1.9045569896697998,0.0012405570596456528
144,-1.8594900369644165,0.0012366926530376077
145,-1.9045569896697998,0.0014627451309934258
146,-1.8144229650497437,0.00153725640848279
147,-1.8546899557113647,0.0015779327368363738
148,-1.7994890213012695,0.0016035098815336823
149,-1.8496229648590088,0.0016207494772970676
150,-1.8194890022277832,0.0016302542062476277
151,-1.8645570278167725,0.0016399003798142076
152,-1.789355993270874,0.0016481919446960092
153,-1.8344229459762573,0.0016536596231162548
154,-1.7794890403747559,0.0016623892588540912
155,-1.8394900560379028,0.001666306285187602
156,-1.7944220304489136,0.0016691612545400858
157,-1.8394900560379028,0.0016729570925235748
158,-1.7944220304489136,0.001672677812166512
159,-1.8344229459762573,0.001672826474532485
160,-1.7744220495224,0.0016697064274922013
161,-1.874690055847168,0.0016657402738928795
162,-1.789355993270874,0.0016589699080213904
163,-1.8296229839324951,0.0016522565856575966
164,-1.8296229839324951,0.0016441262559965253
165,-1.8394900560379028,0.0016368785873055458
166,-1.8045560121536255,0.001630165264941752
167,-1.8245559930801392,0.001623227959498763
168,-1.7544219493865967,0.0016181273385882378
169,-1.8496229648590088,0.0016132689779624343
170,-1.7794890403747559,0.0016101759392768145
171,-1.8045560121536255,0.0016077104955911636
172,-1.7744220495224,0.0016056381864473224
173,-1.7994890213012695,0.001603954122401774
174,-1.7394880056381226,0.0016007747035473585
175,-1.8296229839324951,0.0015983060002326965
176,-1.7794890403747559,0.0015942055033519864
177,-1.8296229839324951,0.0015894797397777438
178,-1.789355993270874,0.0015843204455450177
179,-1.8496229648590088,0.0015789906028658152
180,-1.7794890403747559,0.0015736190835013986
181,-1.8045560121536255,0.0015688594430685043
182,-1.7544219493865967,0.0015642063226550817
183,-1.8245559930801392,0.001560370670631528
