index,value,anomaly_score
0,-2.55576491355896,0.0018759965896606445
1,-2.5056309700012207,0.001887887716293335
2,-2.540832042694092,0.001898904680274427
3,-2.495764970779419,0.0019096533069387078
4,-2.5357649326324463,0.0019199966918677092
5,-2.4754979610443115,0.0019317400874570012
6,-2.5357649326324463,0.001944138784892857
7,-2.5056309700012207,0.0019577841740101576
8,-2.5456318855285645,0.001971509773284197
9,-2.4805641174316406,0.001984926173463464
10,-2.5656321048736572,0.0019985961262136698
11,-2.53069806098938,0.0020110905170440674
12,-2.55069899559021,0.0020227828063070774
13,-2.5056309700012207,0.0020332634449005127
14,-2.540832042694092,0.0020431624725461006
15,-2.5056309700012207,0.0020525131840258837
16,-2.5357649326324463,0.0020613449160009623
17,-2.5157649517059326,0.0020692788530141115
18,-2.5656321048736572,0.002076420933008194
19,-2.5056309700012207,0.0020825823303312063
20,-2.540832042694092,0.0020883500110358
21,-2.5456318855285645,0.002093367511406541
22,-2.525631904602051,0.0020979945547878742
23,-2.5056309700012207,0.002102156402543187
24,-2.525631904602051,0.0021060174331068993
25,-2.5205650329589844,0.0021095259580761194
26,-2.53069806098938,0.002112638670951128
27,-2.5205650329589844,0.0021155753638595343
28,-2.540832042694092,0.0021182463970035315
29,-2.5157649517059326,0.0021208266261965036
30,-2.5608320236206055,0.002123239217326045
31,-2.4805641174316406,0.00212534936144948
32,-2.5205650329589844,0.002127554500475526
33,-2.5205650329589844,0.002129698172211647
34,-2.55069899559021,0.0021316821221262217
35,-2.4554970264434814,0.0021332588512450457
36,-2.495764970779419,0.0021348432637751102
37,-2.4906980991363525,0.002136227209120989
38,-2.5157649517059326,0.0021377764642238617
39,-2.4906980991363525,0.0021393413189798594
40,-2.53069806098938,0.002140550874173641
41,-2.4906980991363525,0.002139574382454157
42,-2.5157649517059326,0.002136403461918235
43,-2.5056309700012207,0.002129269763827324
44,-2.55576491355896,0.0021202368661761284
45,-2.5205650329589844,0.0021087401546537876
46,-2.4205639362335205,0.0020969847682863474
47,-1.3288170099258423,0.0020883267279714346
48,-0.21680299937725067,0.0020810842979699373
49,0.29893699288368225,0.0020738362800329924
50,0.7298759818077087,0.0020670145750045776
51,1.1205470561981201,0.00205984921194613
52,1.1904150247573853,0.002052492927759886
53,1.3858840465545654,0.002045511035248637
54,1.5312190055847168,0.0020400560460984707
55,1.6914880275726318,0.0020357377361506224
56,1.6562869548797607,0.0020310019608587027
57,1.7565549612045288,0.0020253369584679604
58,1.7714890241622925,0.0020175401587039232
59,1.8314900398254395,0.0020079133100807667
60,1.856557011604309,0.0019959791097790003
61,1.9317569732666016,0.0019827554933726788
62,1.8765569925308228,0.001969571691006422
63,1.9968249797821045,0.0019574600737541914
64,1.9418909549713135,0.0019475843291729689
65,2.02695894241333,0.0019401885801926255
66,1.9466910362243652,0.001934007741510868
67,2.0669589042663574,0.00192736042663455
68,2.0218920707702637,0.0019193582702428102
69,2.0821590423583984,0.00191121781244874
70,2.0418920516967773,0.0019039600156247616
71,2.207227945327759,0.0018986552022397518
72,2.207227945327759,0.0018965087365359068
73,2.32749605178833,0.0018967905780300498
74,2.35256290435791,0.0018985128263011575
75,2.442697048187256,0.0019010795513167977
76,2.4376299381256104,0.001904542907141149
77,2.422697067260742,0.0019100719364359975
78,1.6162869930267334,0.0019142678938806057
79,0.3890720009803772,0.0019199412781745195
80,-0.16160200536251068,0.0019268457544967532
81,-0.58747398853302,0.001934369676746428
82,-1.0232130289077759,0.0019410514505580068
83,-1.1434810161590576,0.0019469133112579584
84,-1.2936160564422607,0.0019520791247487068
85,-1.504019021987915,0.0019556148909032345
86,-1.6392199993133545,0.0019576791673898697
87,-1.6541539430618286,0.0019584759138524532
88,-1.724287986755371,0.0019581858068704605
89,-1.7744220495224,0.0019570474978536367
90,-1.8496229648590088,0.0019551690202206373
91,-1.8496229648590088,0.0019527185941115022
92,-1.9296239614486694,0.0019497714238241315
93,-1.9597580432891846,0.0019464610377326608
94,-2.0048251152038574,0.0019429081585258245
95,-1.9848250150680542,0.0019391709938645363
96,-2.0749590396881104,0.0019352477975189686
97,-2.044826030731201,0.0019312382210046053
98,-2.1098930835723877,0.0019268119940534234
99,-2.089893102645874,0.0019220677204430103
100,-2.1800270080566406,0.0019169356673955917
101,-2.1800270080566406,0.0019116394687443972
102,-2.2450950145721436,0.0019061509519815445
103,-2.29042911529541,0.0019005618523806334
104,-2.415497064590454,0.0018952266545966268
105,-2.4456310272216797,0.0018907631747424603
106,-2.540832042694092,0.0018868525512516499
107,-2.485630989074707,0.001886227517388761
108,-2.5656321048736572,0.0018903244053944945
109,-2.580832004547119,0.0018953640246763825
110,-2.6408329010009766,0.0019010658143088222
111,-2.6058990955352783,0.0019048049580305815
112,-2.6608328819274902,0.001905824989080429
113,-2.6309659481048584,0.0019055313896387815
114,-2.6560330390930176,0.0019039713079109788
115,-2.625899076461792,0.001901706913486123
116,-2.650965929031372,0.0018994967686012387
117,-2.580832004547119,0.0018981080502271652
118,-2.620832920074463,0.0018968019867315888
119,-2.575766086578369,0.0018933814717456698
120,-2.6058990955352783,0.001887882244773209
121,-2.5456318855285645,0.0018811599584296346
122,-2.595766067504883,0.0018739087972790003
123,-2.580832004547119,0.0018668562406674027
124,-2.6109659671783447,0.001860328484326601
125,-2.5205650329589844,0.0018539001466706395
126,-2.6058990955352783,0.001848192303441465
127,-2.55069899559021,0.0018438419792801142
128,-2.525631904602051,0.0018397719832137227
129,-2.495764970779419,0.0018351793987676501
130,-2.540832042694092,0.0018301227828487754
131,-2.525631904602051,0.001825248822569847
132,-2.540832042694092,0.0018209691625088453
133,-2.53069806098938,0.001817793003283441
134,-2.55576491355896,0.0018156204605475068
135,-2.495764970779419,0.0018131656106561422
136,-2.595766067504883,0.0018107685027644038
137,-2.470698118209839,0.001808352768421173
138,-2.5456318855285645,0.0018060788279399276
139,-2.4906980991363525,0.0018033511005342007
140,-2.265362024307251,0.0017996906535699964
141,-0.9381449818611145,0.0017959533724933863
142,-0.12666800618171692,0.0017922533443197608
143,0.40933799743652344,0.0017882231622934341
144,0.8498769998550415,0.0017841511871665716
145,1.1704150438308716,0.0017798806075006723
146,1.2056150436401367,0.0017755635781213641
147,1.4509509801864624,0.0017715656431391835
148,1.5810860395431519,0.0017683029873296618
149,1.68135404586792,0.0017661333549767733
150,1.636286973953247,0.0017647893400862813
151,1.7464220523834229,0.0017641825834289193
152,1.7616219520568848,0.0017629842041060328
153,1.8765569925308228,0.0017607571789994836
154,1.8616230487823486,0.001757781719788909
155,1.9669580459594727,0.0017540057888254523
156,1.911756992340088,0.0017499251989647746
157,1.9669580459594727,0.0017460939707234502
158,1.9517580270767212,0.0017430183943361044
159,1.9818910360336304,0.0017411891603842378
160,1.9717580080032349,0.0017397726187482476
161,2.0520260334014893,0.0017381685320287943
162,2.036824941635132,0.0017359028570353985
163,2.117093086242676,0.0017335752490907907
164,2.1069600582122803,0.0017316538142040372
165,2.2424280643463135,0.0017307515954598784
166,2.277362108230591,0.0017313522985205054
167,2.382430076599121,0.001732403296045959
168,2.382430076599121,0.001734658144414425
169,2.4376299381256104,0.0017379928613081574
170,2.442697048187256,0.001743141794577241
171,2.357362985610962,0.0017494402127340436
172,1.255748987197876,0.0017562458524480462
173,0.2088029980659485,0.0017633361276239157
174,-0.2568030059337616,0.0017697993898764253
175,-0.7125419974327087,0.0017756130546331406
176,-1.078147053718567,0.0017797125037759542
177,-1.1384140253067017,0.0017823642119765282
178,-1.3536169528961182,0.001783848856575787
179,-1.5541529655456543,0.001784533611498773
180,-1.66935396194458,0.001784717314876616
181,-1.6442869901657104,0.0017837878549471498
182,-1.734421968460083,0.0017813463928177953
183,-1.7744220495224,0.0017779103945940733
184,-1.889623999595642,0.0017738427268341184
185,-1.8394900560379028,0.0017696350114420056
186,-1.9648250341415405,0.0017656583804637194
187,-1.949623942375183,0.0017622358864173293
188,-1.9848250150680542,0.0017590535571798682
189,-1.9597580432891846,0.0017565990565344691
190,-2.024825096130371,0.001754173543304205
191,-2.0048251152038574,0.0017517117084935308
192,-2.1000258922576904,0.0017489086603745818
193,-2.049891948699951,0.0017460357630625367
194,-2.120026111602783,0.0017434381879866123
195,-2.1400270462036133,0.0017414074391126633
196,-2.255228042602539,0.0017400741344317794
197,-2.2853620052337646,0.0017387374537065625
198,-2.415497064590454,0.001737381680868566
