index,value,anomaly_score
0,-0.0013330000219866633,0.0005597869749180973
1,0.043733999133110046,0.0005529820919036865
2,-0.006399999838322401,0.0005608598585240543
3,0.028534000739455223,0.0005472302436828613
4,-0.02160000056028366,0.00054593087406829
5,0.028534000739455223,0.0005396041669882834
6,0.003467000089585781,0.0005362714873626828
7,0.008533000014722347,0.0005310177803039551
8,-0.011466999538242817,0.0005335056921467185
9,0.03866700083017349,0.0005335072637535632
10,0.01866699941456318,0.0005352316075004637
11,0.03866700083017349,0.0005322379874996841
12,-0.031466998159885406,0.000531198107637465
13,0.06373400241136551,0.0005285158404149115
14,0.028534000739455223,0.0005291514680720866
15,0.05360100045800209,0.0005280512268655002
16,-0.0013330000219866633,0.0005269938847050071
17,0.05866700038313866,0.0005258752498775721
18,-0.0013330000219866633,0.0005251347320154309
19,0.043733999133110046,0.0005241801263764501
20,0.003467000089585781,0.0005244906060397625
21,0.003467000089585781,0.0005239085876382887
22,-0.0013330000219866633,0.0005232734838500619
23,0.043733999133110046,0.000522215326782316
24,0.01360000018030405,0.0005189490038901567
25,0.07866799831390381,0.0005165988113731146
26,0.008533000014722347,0.0005153999081812799
27,0.07360100001096725,0.0005142887821421027
28,-0.0013330000219866633,0.0005130288191139698
29,0.02346700057387352,0.0005122648435644805
30,0.003467000089585781,0.0005107342149131
31,0.0685340017080307,0.0005090932245366275
32,-0.0013330000219866633,0.0005082650459371507
33,0.03866700083017349,0.0005065641016699374
34,-0.011466999538242817,0.0005043750861659646
35,0.07360100001096725,0.000502937356941402
36,-0.011466999538242817,0.0005021444521844387
37,0.07866799831390381,0.0005015009082853794
38,0.01866699941456318,0.00050086755072698
39,0.03866700083017349,0.0005006308783777058
40,0.043733999133110046,0.0005003834376111627
41,0.01866699941456318,0.0005003980477340519
42,0.028534000739455223,0.0005005348357371986
43,0.04853399842977524,0.0005004979320801795
44,0.028534000739455223,0.0005007178988307714
45,0.05360100045800209,0.0005013830377720296
46,0.003467000089585781,0.0005015426431782544
47,0.04853399842977524,0.0005018450319766998
48,0.01866699941456318,0.0005019870586693287
49,0.06373400241136551,0.0005021766992285848
50,-0.0013330000219866633,0.0005024788551963866
51,0.03359999880194664,0.000502649403642863
52,0.01360000018030405,0.0005025867721997201
53,0.05360100045800209,0.0005025705904699862
54,-0.03653400018811226,0.0005034457426518202
55,0.02346700057387352,0.000504010880831629
56,0.003467000089585781,0.0005044902209192514
57,0.01866699941456318,0.0005048396997153759
58,-0.026399999856948853,0.000505171250551939
59,0.03866700083017349,0.0005060749244876206
60,-0.0013330000219866633,0.0005059666000306606
61,0.05360100045800209,0.000505766540300101
62,0.01360000018030405,0.0005057631060481071
63,0.03359999880194664,0.0005061397096142173
64,-0.0013330000219866633,0.0005066437879577279
65,0.028534000739455223,0.0005069475155323744
66,0.008533000014722347,0.0005066905287094414
67,0.04853399842977524,0.0005068791215308011
68,-0.02160000056028366,0.0005069922772236168
69,0.07360100001096725,0.0005068157915957272
70,0.01360000018030405,0.000506667245645076
71,0.043733999133110046,0.0005072446656413376
72,0.01360000018030405,0.0005070085753686726
73,0.028534000739455223,0.0005069447797723114
74,-0.03653400018811226,0.000507084303535521
