index,value,anomaly_score
0,0.008533000014722347,0.0006325443391688168
1,0.04853399842977524,0.00062522292137146
2,-0.011466999538242817,0.0006124311476014555
3,0.03866700083017349,0.0006050964584574103
4,0.01866699941456318,0.0006031274679116905
5,0.03359999880194664,0.0006018843851052225
6,-0.011466999538242817,0.0006023304886184633
7,0.05866700038313866,0.0006044358015060425
8,0.01360000018030405,0.000605408800765872
9,0.028534000739455223,0.0006037871353328228
10,0.01866699941456318,0.0006029786891303957
11,0.03866700083017349,0.0006044871406629682
12,-0.006399999838322401,0.0006056734127923846
13,0.01866699941456318,0.0006045912159606814
14,0.008533000014722347,0.0006028678617440164
15,0.03866700083017349,0.0006009737844578922
16,-0.0013330000219866633,0.0005967067554593086
17,0.03866700083017349,0.0005924723809584975
18,-0.0013330000219866633,0.0005887056468054652
19,0.03866700083017349,0.0005863577243871987
20,-0.011466999538242817,0.0005838946672156453
21,0.03866700083017349,0.0005819671205244958
22,-0.0013330000219866633,0.0005804576794616878
23,0.03359999880194664,0.0005806038971059024
24,-0.0013330000219866633,0.0005804419633932412
25,0.02346700057387352,0.0005793097661808133
26,0.02346700057387352,0.0005796816549263895
27,0.01360000018030405,0.0005802448140457273
28,0.003467000089585781,0.0005809870199300349
29,0.02346700057387352,0.000582534761633724
30,-0.03653400018811226,0.0005824405234307051
31,0.03359999880194664,0.0005825285916216671
32,0.02346700057387352,0.0005813776515424252
33,0.028534000739455223,0.0005803312524221838
34,-0.026399999856948853,0.0005799923674203455
35,0.0685340017080307,0.000580974156036973
36,0.003467000089585781,0.0005807371926493943
37,0.06373400241136551,0.0005802286905236542
38,0.003467000089585781,0.0005791294388473034
39,0.028534000739455223,0.0005788092385046184
40,0.003467000089585781,0.0005778360064141452
41,0.07866799831390381,0.000577627622988075
42,0.02346700057387352,0.0005766120739281178
43,0.03866700083017349,0.0005757528706453741
44,-0.0013330000219866633,0.0005756108439527452
45,0.05360100045800209,0.0005755955935455859
46,-0.011466999538242817,0.0005745802773162723
47,0.03866700083017349,0.0005735874874517322
48,0.003467000089585781,0.0005730690318159759
49,0.03359999880194664,0.0005724358488805592
50,-0.03653400018811226,0.000571299169678241
51,0.05866700038313866,0.0005701975314877927
52,-0.016534000635147095,0.0005693015409633517
53,0.003467000089585781,0.0005681117181666195
54,-0.0013330000219866633,0.0005675803404301405
55,0.05360100045800209,0.0005676497821696103
56,-0.031466998159885406,0.0005675696884281933
57,0.02346700057387352,0.0005671981489285827
58,0.01866699941456318,0.0005660548340529203
59,0.03866700083017349,0.0005651702522300184
60,0.008533000014722347,0.0005636950954794884
61,-0.006399999838322401,0.000562931876629591
62,0.02346700057387352,0.0005625347257591784
63,0.01360000018030405,0.0005619615549221635
64,-0.0013330000219866633,0.0005616698181256652
65,0.043733999133110046,0.000561144610401243
66,0.003467000089585781,0.0005604959442280233
67,0.01866699941456318,0.0005601813900284469
68,-0.0013330000219866633,0.0005599798751063645
69,0.01866699941456318,0.000559385574888438
70,-0.0013330000219866633,0.0005588836502283812
71,0.02346700057387352,0.0005584662430919707
72,0.008533000014722347,0.0005578831187449396
73,0.028534000739455223,0.0005577735137194395
74,-0.02160000056028366,0.0005575842224061489
75,0.043733999133110046,0.0005575799732469022
76,-0.02160000056028366,0.000557461054995656
77,-0.006399999838322401,0.0005571319488808513
78,0.003467000089585781,0.0005565425963141024
79,0.03866700083017349,0.0005564751336351037
80,-0.011466999538242817,0.0005565064493566751
81,0.03866700083017349,0.0005572382360696793
82,0.05360100045800209,0.0005574647220782936
83,0.05360100045800209,0.000558135739993304
84,0.02346700057387352,0.0005580151337198913
85,0.07360100001096725,0.0005583742167800665
86,-0.026399999856948853,0.0005577934789471328
87,0.03359999880194664,0.0005569536588154733
88,-0.0013330000219866633,0.0005560615099966526
89,0.03359999880194664,0.0005553170340135694
90,-0.006399999838322401,0.0005547074251808226
91,0.01866699941456318,0.0005542644648812711
92,-0.02160000056028366,0.0005536950775422156
93,0.03866700083017349,0.0005534891388379037
94,0.01360000018030405,0.0005532764480449259
95,0.04853399842977524,0.0005533943767659366
96,-0.011466999538242817,0.0005530588096007705
97,0.028534000739455223,0.000552490062545985
98,0.003467000089585781,0.0005518589168787003
99,0.03359999880194664,0.000551423232536763
100,-0.04666699841618538,0.0005505728186108172
101,0.02346700057387352,0.0005497137899510562
102,-0.011466999538242817,0.0005491636111401021
103,0.003467000089585781,0.0005487283924594522
104,-0.05146700143814087,0.0005482917767949402
105,0.01866699941456318,0.0005476002697832882
106,-0.011466999538242817,0.0005468997405841947
107,0.02346700057387352,0.0005462075932882726
108,-0.0013330000219866633,0.0005453834310173988
109,0.04853399842977524,0.0005446269642561674
110,-0.011466999538242817,0.0005438050138764083
111,0.02346700057387352,0.0005430272431112826
112,-0.0013330000219866633,0.0005423029651865363
113,0.01360000018030405,0.0005415111663751304
114,-0.0013330000219866633,0.0005407865392044187
115,0.01360000018030405,0.0005400547524914145
116,-0.006399999838322401,0.0005395434563979506
117,0.01360000018030405,0.0005392797756940126
118,-0.011466999538242817,0.0005390206351876259
119,0.03866700083017349,0.0005385256954468787
120,-0.026399999856948853,0.0005379603244364262
121,0.02346700057387352,0.0005372205632738769
122,0.003467000089585781,0.0005366094992496073
123,0.01360000018030405,0.0005360582144930959
124,-0.02160000056028366,0.000535812578164041
125,0.01360000018030405,0.0005353689193725586
126,-0.04160099849104881,0.0005351766594685614
127,0.05360100045800209,0.0005345336394384503
128,0.008533000014722347,0.0005339271738193929
129,0.03866700083017349,0.0005334580200724304
130,-0.0013330000219866633,0.0005333385779522359
131,0.04853399842977524,0.0005330063286237419
132,-0.03653400018811226,0.0005326251266524196
133,0.04853399842977524,0.0005322802462615073
134,0.02346700057387352,0.000532021455001086
135,0.03866700083017349,0.0005316014867275953
136,-0.02160000056028366,0.0005312284920364618
137,0.03866700083017349,0.0005309473490342498
138,0.01866699941456318,0.0005305733648128808
139,0.04853399842977524,0.0005301731871441007
140,-0.0013330000219866633,0.0005298190517351031
141,0.01866699941456318,0.0005295553128235042
142,0.003467000089585781,0.0005293332505971193
143,0.02346700057387352,0.0005292670102789998
144,-0.026399999856948853,0.0005290376138873398
145,0.028534000739455223,0.0005287890089675784
146,-0.026399999856948853,0.0005285120569169521
147,0.02346700057387352,0.00052839913405478
148,-0.026399999856948853,0.0005280444747768342
149,0.01360000018030405,0.0005275312578305602
150,-0.03653400018811226,0.0005272393464110792
151,0.01360000018030405,0.0005269452813081443
152,-0.011466999538242817,0.0005266007501631975
153,0.028534000739455223,0.0005263416096568108
154,0.008533000014722347,0.0005261628539301455
155,0.02346700057387352,0.0005260490579530597
156,-0.0013330000219866633,0.0005260139587335289
157,0.03359999880194664,0.0005260699545033276
158,-0.0013330000219866633,0.000526011805050075
159,0.01360000018030405,0.0005258127930574119
160,-0.02160000056028366,0.0005254807183519006
161,0.008533000014722347,0.000525433337315917
162,0.01360000018030405,0.0005255175638012588
163,0.028534000739455223,0.0005257428856566548
164,-0.02160000056028366,0.0005260353209450841
165,0.02346700057387352,0.0005262436461634934
166,-0.04160099849104881,0.0005264669889584184
167,0.03866700083017349,0.000526422169059515
168,-0.011466999538242817,0.000526286952663213
169,0.043733999133110046,0.0005261898040771484
170,-0.011466999538242817,0.0005263644270598888
171,0.028534000739455223,0.0005265157087706029
172,-0.016534000635147095,0.0005268511013127863
173,0.04853399842977524,0.0005270507535897195
174,-0.03653400018811226,0.0005274545983411372
175,0.028534000739455223,0.0005275739240460098
176,-0.0013330000219866633,0.0005278460448607802
177,0.03359999880194664,0.0005281243938952684
178,0.003467000089585781,0.0005284635699354112
179,0.04853399842977524,0.0005285792867653072
180,-0.02160000056028366,0.0005287048406898975
181,0.02346700057387352,0.0005288578104227781
182,-0.0013330000219866633,0.0005289132823236287
183,0.03866700083017349,0.0005290383123792708
184,-0.016534000635147095,0.0005294093280099332
185,0.028534000739455223,0.0005296940798871219
186,-0.04666699841618538,0.0005299877957440913
187,0.02346700057387352,0.000530361954588443
188,-0.011466999538242817,0.0005306664388626814
189,0.04853399842977524,0.0005310122505761683
190,0.028534000739455223,0.0005314435693435371
191,0.03866700083017349,0.000531814934220165
192,-0.016534000635147095,0.0005322278011590242
193,0.01360000018030405,0.0005325263482518494
194,-0.011466999538242817,0.0005328809493221343
